Variable	R2	Outlier_set	Run	Dataset
BIO14	0.754442370077852	OL_200	1	BlackSpruce
BIO14	0.775308186200338	OL_100	4	AtlanticSalmon
BIO14	0.77702821507447	OL_100	3	AtlanticSalmon
BIO14	0.777617660135832	OL_100	1	AtlanticSalmon
BIO14	0.779796990530308	OL_100	2	AtlanticSalmon
BIO14	0.780229537541434	OL_100	5	AtlanticSalmon
BIO14	0.788196566034756	OL_200	3	AtlanticSalmon
BIO14	0.790186181799744	OL_200	1	AtlanticSalmon
BIO14	0.791981828866944	OL_200	4	AtlanticSalmon
BIO14	0.792342020796303	OL_300	2	AtlanticSalmon
BIO14	0.7924506801907	OL_200	5	AtlanticSalmon
BIO14	0.793633208010807	OL_200	2	AtlanticSalmon
BIO14	0.79395460807963	OL_300	1	AtlanticSalmon
BIO14	0.794783992576816	OL_300	4	AtlanticSalmon
BIO14	0.796541147957472	OL_300	3	AtlanticSalmon
BIO14	0.797678429777138	OL_300	5	AtlanticSalmon
BIO14	0.808412746305954	PCcor_OL_200	3	Layton2021Charr
BIO14	0.808995682789844	PCcor_OL_200	5	Layton2021Charr
BIO14	0.811102986304602	PCcor_OL_200	1	Layton2021Charr
BIO14	0.811259794868739	PCcor_OL_200	4	Layton2021Charr
BIO14	0.813415376740892	OL_400	3	AtlanticSalmon
BIO14	0.813567528037069	PCcor_OL_200	2	Layton2021Charr
BIO14	0.814780796524444	OL_400	2	AtlanticSalmon
BIO14	0.816230998109153	OL_400	5	AtlanticSalmon
BIO14	0.816813845924876	OL_400	4	AtlanticSalmon
BIO14	0.81937405718529	OL_400	1	AtlanticSalmon
BIO14	0.827029054992194	OL_500	4	AtlanticSalmon
BIO14	0.829406251618984	OL_500	5	AtlanticSalmon
BIO14	0.829792415169945	OL_500	3	AtlanticSalmon
BIO14	0.830013194396599	OL_500	2	AtlanticSalmon
BIO14	0.830227664034029	OL_500	1	AtlanticSalmon
BIO14	0.83667237937553	PCcor_OL_300	5	Layton2021Charr
BIO14	0.838215763175784	PCcor_OL_300	2	Layton2021Charr
BIO14	0.838689368197928	PCcor_OL_300	4	Layton2021Charr
BIO14	0.838744913496675	PCcor_OL_300	1	Layton2021Charr
BIO14	0.839837856902041	PCcor_OL_100	4	Layton2021Charr
BIO14	0.840978113492989	PCcor_OL_100	1	Layton2021Charr
BIO14	0.841235116397139	PCcor_OL_100	2	Layton2021Charr
BIO14	0.841575216911307	PCcor_OL_100	5	Layton2021Charr
BIO14	0.841760410544855	PCcor_OL_300	3	Layton2021Charr
BIO14	0.843015995267645	PCcor_OL_100	3	Layton2021Charr
BIO14	0.902081641411464	OL_100	2	Layton2021Charr
BIO14	0.902299854942032	OL_100	3	Layton2021Charr
BIO14	0.90230142385128	OL_100	5	Layton2021Charr
BIO14	0.902804742605133	OL_100	1	Layton2021Charr
BIO14	0.903023498183415	OL_100	4	Layton2021Charr
BIO14	0.926094205872015	OL_200	3	Layton2021Charr
BIO14	0.926662937780499	OL_200	4	Layton2021Charr
BIO14	0.927512133644047	OL_200	5	Layton2021Charr
BIO14	0.927544053774158	OL_200	2	Layton2021Charr
BIO14	0.928959535283061	OL_200	1	Layton2021Charr
BIO14	0.934554173247272	OL_300	4	Layton2021Charr
BIO14	0.93476338937213	OL_300	3	Layton2021Charr
BIO14	0.936278543955895	OL_300	5	Layton2021Charr
BIO14	0.936682793687664	OL_300	2	Layton2021Charr
BIO14	0.936981414864198	OL_300	1	Layton2021Charr
BIO14	0.937589299098924	OL_400	2	Layton2021Charr
BIO14	0.937589611130436	OL_400	3	Layton2021Charr
BIO14	0.937808674686288	OL_400	1	Layton2021Charr
BIO14	0.93793361097143	OL_400	4	Layton2021Charr
BIO14	0.938215302564362	OL_400	5	Layton2021Charr
BIO14	0.939052344726637	OL_500	1	Layton2021Charr
BIO14	0.939058851442134	OL_500	4	Layton2021Charr
BIO14	0.939644172969389	OL_500	3	Layton2021Charr
BIO14	0.939936177017412	OL_500	5	Layton2021Charr
BIO14	0.940165811323704	OL_500	2	Layton2021Charr
BIO15	0.00124456193886469	PCcor_OL_300	3	Schweizer_Wolves
BIO15	0.00341181797270063	PCcor_OL_200	3	Schweizer_Wolves
BIO15	0.0068241204460997	PCcor_OL_300	2	Schweizer_Wolves
BIO15	0.0122538585516438	PCcor_OL_300	4	Schweizer_Wolves
BIO15	0.0170350201995826	PCcor_OL_200	1	Schweizer_Wolves
BIO15	0.0186027615546454	PCcor_OL_300	1	Schweizer_Wolves
BIO15	0.0202502373908823	PCcor_OL_200	2	Schweizer_Wolves
BIO15	0.0213381318873699	PCcor_OL_200	5	Schweizer_Wolves
BIO15	0.0275248623543473	PCcor_OL_200	4	Schweizer_Wolves
BIO15	0.0546135894580162	PCcor_OL_300	5	Schweizer_Wolves
BIO15	0.080014830044813	PCcor_OL_400	1	Schweizer_Wolves
BIO15	0.0847163833155923	PCcor_OL_400	5	Schweizer_Wolves
BIO15	0.0853551392085985	PCcor_OL_100	3	Schweizer_Wolves
BIO15	0.0895849795066994	PCcor_OL_100	5	Schweizer_Wolves
BIO15	0.0907074992679081	PCcor_OL_100	4	Schweizer_Wolves
BIO15	0.0922210746186423	PCcor_OL_100	1	Schweizer_Wolves
BIO15	0.0927979058382368	PCcor_OL_400	4	Schweizer_Wolves
BIO15	0.0939309957523584	PCcor_OL_400	3	Schweizer_Wolves
BIO15	0.0964533501057536	PCcor_OL_400	2	Schweizer_Wolves
BIO15	0.104307098029131	PCcor_OL_100	2	Schweizer_Wolves
BIO15	0.127872252256726	OL_100	4	Schweizer_Wolves
BIO15	0.151305196028849	OL_300	1	Schweizer_Wolves
BIO15	0.152996162605121	OL_200	1	Schweizer_Wolves
BIO15	0.153072424630804	OL_300	5	Schweizer_Wolves
BIO15	0.153421230370703	OL_300	2	Schweizer_Wolves
BIO15	0.155237961300366	OL_100	2	Schweizer_Wolves
BIO15	0.159687164918499	OL_200	3	Schweizer_Wolves
BIO15	0.161688412381025	OL_300	4	Schweizer_Wolves
BIO15	0.162999382800122	OL_100	3	Schweizer_Wolves
BIO15	0.164006190978978	OL_100	5	Schweizer_Wolves
BIO15	0.165623944753272	OL_200	2	Schweizer_Wolves
BIO15	0.168509933273214	OL_100	1	Schweizer_Wolves
BIO15	0.169694821884188	OL_200	4	Schweizer_Wolves
BIO15	0.175687993619326	OL_300	3	Schweizer_Wolves
BIO15	0.17920398828851	OL_200	5	Schweizer_Wolves
BIO15	0.323077451896187	PCcor_OL_500	1	Schweizer_Wolves
BIO15	0.337496271924938	PCcor_OL_500	4	Schweizer_Wolves
BIO15	0.344054029313206	PCcor_OL_500	3	Schweizer_Wolves
BIO15	0.346264386243509	PCcor_OL_500	2	Schweizer_Wolves
BIO15	0.353114542705256	OL_500	2	Schweizer_Wolves
BIO15	0.359310375042636	OL_500	4	Schweizer_Wolves
BIO15	0.359507431825713	PCcor_OL_500	5	Schweizer_Wolves
BIO15	0.367303145621603	OL_500	1	Schweizer_Wolves
BIO15	0.370754051719431	OL_500	3	Schweizer_Wolves
BIO15	0.371548424874688	OL_100	1	Mahony2020_Pinus
BIO15	0.371885024959737	OL_100	4	Mahony2020_Pinus
BIO15	0.373947061650971	OL_500	5	Schweizer_Wolves
BIO15	0.374062712752836	OL_100	3	Mahony2020_Pinus
BIO15	0.375683353314617	OL_100	5	Mahony2020_Pinus
BIO15	0.376721748122221	OL_100	2	Mahony2020_Pinus
BIO15	0.377064271671683	OL_400	4	Schweizer_Wolves
BIO15	0.377603089562793	OL_400	3	Schweizer_Wolves
BIO15	0.379625373299997	OL_200	1	Mahony2020_Pinus
BIO15	0.380892926175549	OL_200	5	Mahony2020_Pinus
BIO15	0.381944021354255	OL_200	4	Mahony2020_Pinus
BIO15	0.383614613710841	OL_200	2	Mahony2020_Pinus
BIO15	0.384399277695334	OL_200	3	Mahony2020_Pinus
BIO15	0.388075065980788	OL_400	2	Schweizer_Wolves
BIO15	0.392700830948427	PCcor_OL_100	4	Mahony2020_Pinus
BIO15	0.393611944634512	PCcor_OL_100	3	Mahony2020_Pinus
BIO15	0.393651184288907	PCcor_OL_500	3	Mahony2020_Pinus
BIO15	0.395211286046331	OL_400	5	Schweizer_Wolves
BIO15	0.395243451712389	PCcor_OL_200	3	Mahony2020_Pinus
BIO15	0.395398494286387	PCcor_OL_100	2	Mahony2020_Pinus
BIO15	0.395933106114942	OL_400	1	Schweizer_Wolves
BIO15	0.396255481004643	PCcor_OL_400	4	Mahony2020_Pinus
BIO15	0.396451510136548	PCcor_OL_500	2	Mahony2020_Pinus
BIO15	0.396674059137678	PCcor_OL_100	5	Mahony2020_Pinus
BIO15	0.397261801303947	PCcor_OL_400	2	Mahony2020_Pinus
BIO15	0.397590811109781	PCcor_OL_400	5	Mahony2020_Pinus
BIO15	0.397909418385271	PCcor_OL_300	2	Mahony2020_Pinus
BIO15	0.397975245146812	PCcor_OL_500	4	Mahony2020_Pinus
BIO15	0.398126341069954	PCcor_OL_100	1	Mahony2020_Pinus
BIO15	0.399384582903648	PCcor_OL_500	5	Mahony2020_Pinus
BIO15	0.399459399066086	PCcor_OL_200	1	Mahony2020_Pinus
BIO15	0.399587535643136	PCcor_OL_400	3	Mahony2020_Pinus
BIO15	0.39960999251241	PCcor_OL_400	1	Mahony2020_Pinus
BIO15	0.399662885281521	PCcor_OL_200	4	Mahony2020_Pinus
BIO15	0.399827779224552	PCcor_OL_300	3	Mahony2020_Pinus
BIO15	0.400578235486526	PCcor_OL_300	1	Mahony2020_Pinus
BIO15	0.400894263391102	PCcor_OL_200	2	Mahony2020_Pinus
BIO15	0.401283552959774	PCcor_OL_500	1	Mahony2020_Pinus
BIO15	0.401660835212295	PCcor_OL_300	5	Mahony2020_Pinus
BIO15	0.402119609089645	PCcor_OL_200	5	Mahony2020_Pinus
BIO15	0.402230364169791	OL_300	2	Mahony2020_Pinus
BIO15	0.40283974587972	OL_300	1	Mahony2020_Pinus
BIO15	0.403169610272213	OL_300	4	Mahony2020_Pinus
BIO15	0.403906283238492	OL_300	3	Mahony2020_Pinus
BIO15	0.404992724646169	OL_300	5	Mahony2020_Pinus
BIO15	0.40510916099796	PCcor_OL_300	4	Mahony2020_Pinus
BIO15	0.41422288049367	OL_500	1	Mahony2020_Pinus
BIO15	0.415935566363926	OL_500	4	Mahony2020_Pinus
BIO15	0.416060809329773	OL_500	5	Mahony2020_Pinus
BIO15	0.419883482064817	OL_400	3	Mahony2020_Pinus
BIO15	0.420157592877712	OL_500	2	Mahony2020_Pinus
BIO15	0.420586238622837	OL_500	3	Mahony2020_Pinus
BIO15	0.421445882916828	OL_400	2	Mahony2020_Pinus
BIO15	0.422149988928124	OL_400	4	Mahony2020_Pinus
BIO15	0.422172763756877	OL_400	1	Mahony2020_Pinus
BIO15	0.422280810323425	OL_400	5	Mahony2020_Pinus
BIO15	0.461466705118054	OL_100	4	AtlanticSalmon
BIO15	0.462634197853733	OL_100	2	AtlanticSalmon
BIO15	0.468938593645036	OL_100	3	AtlanticSalmon
BIO15	0.474383855389068	OL_100	5	AtlanticSalmon
BIO15	0.478534207391152	OL_200	2	AtlanticSalmon
BIO15	0.478857525224	OL_200	1	AtlanticSalmon
BIO15	0.478941477477378	OL_200	5	AtlanticSalmon
BIO15	0.478990454286361	OL_100	1	AtlanticSalmon
BIO15	0.485598336274192	OL_200	4	AtlanticSalmon
BIO15	0.487143086366206	OL_200	3	AtlanticSalmon
BIO15	0.501762823265167	OL_300	2	AtlanticSalmon
BIO15	0.503870901365659	OL_300	5	AtlanticSalmon
BIO15	0.50446324832826	OL_300	1	AtlanticSalmon
BIO15	0.505220338627973	OL_300	4	AtlanticSalmon
BIO15	0.507889962102629	OL_300	3	AtlanticSalmon
BIO15	0.517567680707161	OL_400	2	AtlanticSalmon
BIO15	0.518880475657978	OL_400	3	AtlanticSalmon
BIO15	0.520115777010304	PCcor_OL_100	5	AtlanticSalmon
BIO15	0.520264552018345	OL_400	1	AtlanticSalmon
BIO15	0.521207800045964	OL_400	4	AtlanticSalmon
BIO15	0.522528443363895	PCcor_OL_100	4	AtlanticSalmon
BIO15	0.523143630818679	OL_500	2	AtlanticSalmon
BIO15	0.525661328388763	PCcor_OL_100	2	AtlanticSalmon
BIO15	0.525766177088924	PCcor_OL_100	1	AtlanticSalmon
BIO15	0.527378691814446	OL_400	5	AtlanticSalmon
BIO15	0.527449178135055	OL_500	4	AtlanticSalmon
BIO15	0.52758689028391	PCcor_OL_100	3	AtlanticSalmon
BIO15	0.531791650482975	OL_500	3	AtlanticSalmon
BIO15	0.533653442745884	OL_500	1	AtlanticSalmon
BIO15	0.534956914947912	PCcor_OL_200	3	BlackSpruce
BIO15	0.535444940651252	PCcor_OL_200	3	AtlanticSalmon
BIO15	0.536283331394153	PCcor_OL_200	1	BlackSpruce
BIO15	0.536884987428058	OL_500	5	AtlanticSalmon
BIO15	0.537165307101313	PCcor_OL_200	5	BlackSpruce
BIO15	0.538263468895901	PCcor_OL_200	2	BlackSpruce
BIO15	0.539083381081837	PCcor_OL_500	1	BlackSpruce
BIO15	0.539492961872576	PCcor_OL_200	4	BlackSpruce
BIO15	0.541815792220818	PCcor_OL_500	3	BlackSpruce
BIO15	0.542947648842488	PCcor_OL_100	4	BlackSpruce
BIO15	0.543012546192832	PCcor_OL_200	5	AtlanticSalmon
BIO15	0.543232974081094	PCcor_OL_200	4	AtlanticSalmon
BIO15	0.543966405722083	PCcor_OL_500	5	BlackSpruce
BIO15	0.545073939336012	PCcor_OL_300	1	AtlanticSalmon
BIO15	0.545935663023493	PCcor_OL_300	2	AtlanticSalmon
BIO15	0.545954591951732	PCcor_OL_200	1	AtlanticSalmon
BIO15	0.546121792116536	PCcor_OL_200	2	AtlanticSalmon
BIO15	0.546189267442238	PCcor_OL_500	2	BlackSpruce
BIO15	0.546883841320076	PCcor_OL_300	3	AtlanticSalmon
BIO15	0.547870701358466	OL_400	5	BlackSpruce
BIO15	0.54798656808494	PCcor_OL_500	5	AtlanticSalmon
BIO15	0.54854266364738	PCcor_OL_500	4	BlackSpruce
BIO15	0.548860731024868	PCcor_OL_400	3	BlackSpruce
BIO15	0.549400276735878	PCcor_OL_300	4	AtlanticSalmon
BIO15	0.549722576337154	PCcor_OL_400	1	BlackSpruce
BIO15	0.550234275761348	PCcor_OL_400	5	BlackSpruce
BIO15	0.551285867243777	PCcor_OL_100	5	BlackSpruce
BIO15	0.552189539431341	OL_500	2	BlackSpruce
BIO15	0.552451328540603	PCcor_OL_400	2	BlackSpruce
BIO15	0.552736174273582	PCcor_OL_300	3	BlackSpruce
BIO15	0.552890129389166	PCcor_OL_300	5	AtlanticSalmon
BIO15	0.55305282107162	PCcor_OL_400	2	AtlanticSalmon
BIO15	0.553216762879487	PCcor_OL_500	1	AtlanticSalmon
BIO15	0.554166680231024	PCcor_OL_400	3	AtlanticSalmon
BIO15	0.55491240854548	PCcor_OL_400	4	AtlanticSalmon
BIO15	0.555357974083466	PCcor_OL_400	4	BlackSpruce
BIO15	0.555517344839283	PCcor_OL_500	4	AtlanticSalmon
BIO15	0.55577328963651	PCcor_OL_100	3	BlackSpruce
BIO15	0.555781857817132	OL_500	3	BlackSpruce
BIO15	0.555939093670384	PCcor_OL_500	2	AtlanticSalmon
BIO15	0.556586716411646	PCcor_OL_400	1	AtlanticSalmon
BIO15	0.557098613838956	PCcor_OL_300	1	BlackSpruce
BIO15	0.557483408547772	PCcor_OL_500	3	AtlanticSalmon
BIO15	0.557521731235154	OL_500	4	BlackSpruce
BIO15	0.559112756671049	PCcor_OL_300	4	BlackSpruce
BIO15	0.559353826433627	OL_400	2	BlackSpruce
BIO15	0.560020667841318	PCcor_OL_300	5	BlackSpruce
BIO15	0.562080126072092	PCcor_OL_400	5	AtlanticSalmon
BIO15	0.562431307546945	OL_500	1	BlackSpruce
BIO15	0.562631407195333	PCcor_OL_100	1	BlackSpruce
BIO15	0.563389544503094	PCcor_OL_300	2	BlackSpruce
BIO15	0.563941018359002	PCcor_OL_100	2	BlackSpruce
BIO15	0.565997609831186	OL_300	5	BlackSpruce
BIO15	0.566459632225441	OL_400	1	BlackSpruce
BIO15	0.566485447310974	OL_400	3	BlackSpruce
BIO15	0.566856993591418	OL_300	1	BlackSpruce
BIO15	0.567278885123838	OL_500	5	BlackSpruce
BIO15	0.569159564142864	OL_400	4	BlackSpruce
BIO15	0.571653600988684	OL_300	3	BlackSpruce
BIO15	0.575470915158236	OL_300	4	BlackSpruce
BIO15	0.577964946809749	OL_200	4	BlackSpruce
BIO15	0.581063234448651	OL_300	2	BlackSpruce
BIO15	0.582185696060763	OL_100	4	BlackSpruce
BIO15	0.584467323307622	OL_200	5	BlackSpruce
BIO15	0.587735831408547	OL_200	2	BlackSpruce
BIO15	0.589762167561912	OL_200	1	BlackSpruce
BIO15	0.590279485679122	OL_100	3	BlackSpruce
BIO15	0.590841494099918	OL_100	1	BlackSpruce
BIO15	0.593008212747697	OL_100	5	BlackSpruce
BIO15	0.593349547048125	OL_100	2	BlackSpruce
BIO15	0.596308254833514	OL_200	3	BlackSpruce
BIO15	0.676464900073215	OL_100	1	Layton2021Charr
BIO15	0.67939241725804	OL_100	4	Layton2021Charr
BIO15	0.681501520531189	OL_100	5	Layton2021Charr
BIO15	0.683524188913545	OL_100	2	Layton2021Charr
BIO15	0.685606195788246	OL_100	3	Layton2021Charr
BIO15	0.708922732075377	PCcor_OL_100	1	Layton2021Charr
BIO15	0.712373149337609	PCcor_OL_100	2	Layton2021Charr
BIO15	0.712931349400607	PCcor_OL_200	4	Layton2021Charr
BIO15	0.713284308534126	PCcor_OL_200	2	Layton2021Charr
BIO15	0.713527654780787	PCcor_OL_100	5	Layton2021Charr
BIO15	0.713581001127484	PCcor_OL_100	3	Layton2021Charr
BIO15	0.715680442954916	PCcor_OL_100	4	Layton2021Charr
BIO15	0.718408151877152	PCcor_OL_200	5	Layton2021Charr
BIO15	0.719136738137217	PCcor_OL_200	3	Layton2021Charr
BIO15	0.719633892689395	PCcor_OL_200	1	Layton2021Charr
BIO15	0.723917426216436	PCcor_OL_300	4	Layton2021Charr
BIO15	0.725961436871328	PCcor_OL_300	5	Layton2021Charr
BIO15	0.728142442464604	PCcor_OL_300	2	Layton2021Charr
BIO15	0.730256737544743	PCcor_OL_300	1	Layton2021Charr
BIO15	0.734443545657446	PCcor_OL_300	3	Layton2021Charr
BIO15	0.735540130626005	PCcor_OL_100	1	CohoSalmon
BIO15	0.736785052864595	PCcor_OL_100	4	CohoSalmon
BIO15	0.736815969164337	PCcor_OL_100	3	CohoSalmon
BIO15	0.737335922232972	PCcor_OL_100	5	CohoSalmon
BIO15	0.737483054174711	PCcor_OL_100	2	CohoSalmon
BIO15	0.747516819411281	PCcor_OL_200	3	CohoSalmon
BIO15	0.748055041317898	PCcor_OL_200	2	CohoSalmon
BIO15	0.748280020098987	PCcor_OL_200	4	CohoSalmon
BIO15	0.7483563923736	PCcor_OL_200	1	CohoSalmon
BIO15	0.748527755813101	PCcor_OL_200	5	CohoSalmon
BIO15	0.764974500744098	OL_200	4	Layton2021Charr
BIO15	0.765485088826499	OL_200	2	Layton2021Charr
BIO15	0.765953930828025	PCcor_OL_300	2	CohoSalmon
BIO15	0.76617322936807	OL_200	3	Layton2021Charr
BIO15	0.766732355878251	PCcor_OL_300	4	CohoSalmon
BIO15	0.76704961296861	PCcor_OL_300	1	CohoSalmon
BIO15	0.767103708677694	PCcor_OL_300	3	CohoSalmon
BIO15	0.76719134987542	OL_200	1	Layton2021Charr
BIO15	0.767487540066228	PCcor_OL_300	5	CohoSalmon
BIO15	0.769703799517527	OL_200	5	Layton2021Charr
BIO15	0.769713912002248	PCcor_OL_400	2	CohoSalmon
BIO15	0.770555471663806	PCcor_OL_400	1	CohoSalmon
BIO15	0.770637736265608	PCcor_OL_400	5	CohoSalmon
BIO15	0.770673738724839	PCcor_OL_400	3	CohoSalmon
BIO15	0.770979808929726	PCcor_OL_400	4	CohoSalmon
BIO15	0.77278302239562	OL_100	3	CohoSalmon
BIO15	0.773214526630358	OL_100	1	CohoSalmon
BIO15	0.773501527701907	OL_100	2	CohoSalmon
BIO15	0.774138067877358	OL_100	5	CohoSalmon
BIO15	0.774535130012325	OL_100	4	CohoSalmon
BIO15	0.776284988769318	PCcor_OL_500	1	CohoSalmon
BIO15	0.776646602204798	PCcor_OL_500	3	CohoSalmon
BIO15	0.776987990422027	PCcor_OL_500	5	CohoSalmon
BIO15	0.777374194982798	PCcor_OL_500	4	CohoSalmon
BIO15	0.777714568037657	PCcor_OL_500	2	CohoSalmon
BIO15	0.792727506632702	OL_300	4	Layton2021Charr
BIO15	0.792788112063507	OL_300	2	Layton2021Charr
BIO15	0.792958005186984	OL_300	5	Layton2021Charr
BIO15	0.795779310756824	OL_300	3	Layton2021Charr
BIO15	0.795984934648555	OL_300	1	Layton2021Charr
BIO15	0.796665604351559	OL_200	5	CohoSalmon
BIO15	0.797142615608486	OL_200	2	CohoSalmon
BIO15	0.797154729924491	OL_200	3	CohoSalmon
BIO15	0.797250988765353	OL_200	4	CohoSalmon
BIO15	0.797580074249663	OL_200	1	CohoSalmon
BIO15	0.801939957864005	OL_300	3	CohoSalmon
BIO15	0.80266442284503	OL_300	2	CohoSalmon
BIO15	0.802712042230299	OL_300	4	CohoSalmon
BIO15	0.802743797921528	OL_300	5	CohoSalmon
BIO15	0.80297365525227	OL_300	1	CohoSalmon
BIO15	0.807051824052572	OL_500	3	Layton2021Charr
BIO15	0.80766170111893	OL_500	2	Layton2021Charr
BIO15	0.808104146464142	OL_500	4	Layton2021Charr
BIO15	0.808223098993598	OL_400	3	CohoSalmon
BIO15	0.808224794667109	OL_400	4	CohoSalmon
BIO15	0.808592204031612	OL_400	5	CohoSalmon
BIO15	0.808662481972608	OL_400	1	CohoSalmon
BIO15	0.80890311346346	OL_500	2	CohoSalmon
BIO15	0.809209590614777	OL_400	2	CohoSalmon
BIO15	0.809753040652075	OL_500	5	CohoSalmon
BIO15	0.809929091207196	OL_500	1	CohoSalmon
BIO15	0.80998409430857	OL_500	4	CohoSalmon
BIO15	0.810164546670054	OL_400	2	Layton2021Charr
BIO15	0.810211871056487	OL_500	5	Layton2021Charr
BIO15	0.811009014180658	OL_500	3	CohoSalmon
BIO15	0.811855521868715	OL_400	1	Layton2021Charr
BIO15	0.812493722042861	OL_400	5	Layton2021Charr
BIO15	0.81273223688024	OL_400	3	Layton2021Charr
BIO15	0.812902697718721	OL_500	1	Layton2021Charr
BIO15	0.814818349999495	OL_400	4	Layton2021Charr
BIO16	0.193043245416006	PCcor_OL_100	5	Schweizer_Wolves
BIO16	0.19582754960807	PCcor_OL_100	1	Schweizer_Wolves
BIO16	0.19597383296712	PCcor_OL_100	4	Schweizer_Wolves
BIO16	0.211809548351214	PCcor_OL_100	2	Schweizer_Wolves
BIO16	0.225802724034861	PCcor_OL_100	3	Schweizer_Wolves
BIO16	0.299516583761736	OL_100	1	Mahony2020_Pinus
BIO16	0.300238690226571	OL_100	2	Mahony2020_Pinus
BIO16	0.30294649891992	OL_100	5	Mahony2020_Pinus
BIO16	0.303260299580673	OL_100	3	Mahony2020_Pinus
BIO16	0.305062067942788	OL_100	4	Mahony2020_Pinus
BIO16	0.309975120076504	PCcor_OL_500	1	Mahony2020_Pinus
BIO16	0.312572908613861	PCcor_OL_500	2	Mahony2020_Pinus
BIO16	0.313090157989286	PCcor_OL_500	5	Mahony2020_Pinus
BIO16	0.313330702309707	PCcor_OL_500	3	Mahony2020_Pinus
BIO16	0.31345652897105	PCcor_OL_400	1	Mahony2020_Pinus
BIO16	0.313973090572978	PCcor_OL_400	2	Mahony2020_Pinus
BIO16	0.3142059267882	PCcor_OL_500	4	Mahony2020_Pinus
BIO16	0.316653819510942	PCcor_OL_400	5	Mahony2020_Pinus
BIO16	0.317388630288731	PCcor_OL_400	4	Mahony2020_Pinus
BIO16	0.317737951503884	PCcor_OL_400	3	Mahony2020_Pinus
BIO16	0.322363266931823	PCcor_OL_100	5	Mahony2020_Pinus
BIO16	0.322869894214707	PCcor_OL_300	3	Mahony2020_Pinus
BIO16	0.322951009900773	OL_300	2	Mahony2020_Pinus
BIO16	0.323067599021767	PCcor_OL_100	1	Mahony2020_Pinus
BIO16	0.323246258659476	OL_300	1	Mahony2020_Pinus
BIO16	0.323622241003359	PCcor_OL_300	5	Mahony2020_Pinus
BIO16	0.323802051134928	PCcor_OL_300	1	Mahony2020_Pinus
BIO16	0.324109429014494	PCcor_OL_100	2	Mahony2020_Pinus
BIO16	0.324151429777138	PCcor_OL_300	4	Mahony2020_Pinus
BIO16	0.325316758972911	OL_200	3	Mahony2020_Pinus
BIO16	0.325378557626883	PCcor_OL_100	3	Mahony2020_Pinus
BIO16	0.325855632168052	OL_300	4	Mahony2020_Pinus
BIO16	0.326452415552035	OL_200	2	Mahony2020_Pinus
BIO16	0.326811296804844	PCcor_OL_300	2	Mahony2020_Pinus
BIO16	0.327070141892645	OL_300	5	Mahony2020_Pinus
BIO16	0.327520239952497	PCcor_OL_100	4	Mahony2020_Pinus
BIO16	0.328567943426079	OL_200	1	Mahony2020_Pinus
BIO16	0.328838632308679	OL_200	4	Mahony2020_Pinus
BIO16	0.329551921901162	OL_300	3	Mahony2020_Pinus
BIO16	0.331297059861777	OL_200	5	Mahony2020_Pinus
BIO16	0.335007335532984	OL_400	3	Mahony2020_Pinus
BIO16	0.33603911271233	PCcor_OL_200	2	Mahony2020_Pinus
BIO16	0.336868598192854	PCcor_OL_200	4	Mahony2020_Pinus
BIO16	0.337271264742496	OL_400	2	Mahony2020_Pinus
BIO16	0.337452729388644	OL_500	1	Mahony2020_Pinus
BIO16	0.337678906139095	OL_400	1	Mahony2020_Pinus
BIO16	0.337894778217983	OL_500	3	Mahony2020_Pinus
BIO16	0.339355651950744	PCcor_OL_200	1	Mahony2020_Pinus
BIO16	0.340167988907914	OL_500	2	Mahony2020_Pinus
BIO16	0.340274501559521	OL_400	5	Mahony2020_Pinus
BIO16	0.340879407495146	OL_500	5	Mahony2020_Pinus
BIO16	0.340910770645173	OL_500	4	Mahony2020_Pinus
BIO16	0.342940673322438	PCcor_OL_200	3	Mahony2020_Pinus
BIO16	0.343663150096016	PCcor_OL_200	5	Mahony2020_Pinus
BIO16	0.344295760307034	OL_400	4	Mahony2020_Pinus
BIO16	0.373873087119748	OL_100	5	BlackSpruce
BIO16	0.373998992672352	PCcor_OL_300	4	BlackSpruce
BIO16	0.37535526583917	OL_100	4	BlackSpruce
BIO16	0.382057570331165	PCcor_OL_400	5	BlackSpruce
BIO16	0.382146829193592	OL_100	1	BlackSpruce
BIO16	0.382414790697598	PCcor_OL_300	2	BlackSpruce
BIO16	0.38268300778486	OL_100	3	BlackSpruce
BIO16	0.385207005172037	PCcor_OL_300	5	BlackSpruce
BIO16	0.385383644304068	PCcor_OL_400	2	BlackSpruce
BIO16	0.386846092848802	PCcor_OL_400	1	BlackSpruce
BIO16	0.387415041863286	PCcor_OL_400	4	BlackSpruce
BIO16	0.390135067872735	OL_100	2	BlackSpruce
BIO16	0.39324731932537	PCcor_OL_300	3	BlackSpruce
BIO16	0.397296452882167	PCcor_OL_400	3	BlackSpruce
BIO16	0.398477508517462	PCcor_OL_300	1	BlackSpruce
BIO16	0.410663579889588	PCcor_OL_500	3	BlackSpruce
BIO16	0.410757876185526	PCcor_OL_200	4	BlackSpruce
BIO16	0.411859959493399	PCcor_OL_500	1	BlackSpruce
BIO16	0.412041854737218	PCcor_OL_200	5	BlackSpruce
BIO16	0.414065194304877	PCcor_OL_500	5	BlackSpruce
BIO16	0.41469361063117	PCcor_OL_200	3	BlackSpruce
BIO16	0.41507797022141	PCcor_OL_200	2	BlackSpruce
